Component_ID,Lot_ID,Time_hr,Temperature_C,Voltage_V,Current_mA,Stress_Value,Is_Anomaly,Failure_Mode
C02975,LOT11,72,124.36,3.5925,44.18,99.44,0,None
C02975,LOT11,168,125.7,3.6331,41.007,100,0,None
C02976,LOT12,0,23.91,0.0099,0.032,0,1,Thermal Runaway
C02976,LOT12,24,123.62,3.5976,47.239,100,1,Thermal Runaway
C02976,LOT12,72,141.32,3.5824,55.059,100,1,Thermal Runaway
C02976,LOT12,168,150.2,3.6048,61.353,100,1,Thermal Runaway
C02977,LOT01,0,24.64,0,0.058,0,0,None
C02977,LOT01,24,126,3.5989,48.304,100,0,None
C02977,LOT01,72,125.88,3.5753,47.848,100,0,None
C02977,LOT01,168,125.07,3.5803,45.253,99.55,0,None
C02978,LOT02,0,25.28,0,0.121,0,0,None
C02978,LOT02,24,124.42,3.6032,51.014,100,0,None
C02978,LOT02,72,125.29,3.6064,48.576,100,0,None
C02978,LOT02,168,124.04,3.6114,48.4,100,0,None
C02979,LOT03,0,24.74,0.0108,0.08,0,0,None
C02979,LOT03,24,129.87,3.5892,43.465,100,0,None
C02979,LOT03,72,128.78,3.5889,42.444,100,0,None
C02979,LOT03,168,128.83,3.6143,42.512,98.71,0,None
C02980,LOT04,0,24.54,0,0.046,0,0,None
C02980,LOT04,24,125.91,3.5722,47.797,100,0,None
C02980,LOT04,72,124.48,3.5823,49.562,100,0,None
C02980,LOT04,168,125.76,3.5605,48.45,100,0,None
C02981,LOT05,0,24.61,0.0033,0.086,0,0,None
C02981,LOT05,24,122.57,3.5523,45.546,97.58,0,None
C02981,LOT05,72,122.48,3.5755,45.206,98.78,0,None
C02981,LOT05,168,122.74,3.5519,43.101,100,0,None
C02982,LOT06,0,25.65,0,0.008,0,0,None
C02982,LOT06,24,125.94,3.6205,47.18,100,0,None
C02982,LOT06,72,126.1,3.5618,46.132,99.73,0,None
C02982,LOT06,168,125.35,3.6081,45.834,98.58,0,None
C02983,LOT07,0,24.31,0.0087,0.039,0,0,None
C02983,LOT07,24,124.15,3.5757,45.673,98.71,0,None
C02983,LOT07,72,122.92,3.5736,45.977,97.39,0,None
C02983,LOT07,168,125.01,3.5906,42.742,99.78,0,None
C02984,LOT08,0,24.81,0,0.011,0,0,None
C02984,LOT08,24,124.32,3.5563,44.733,100,0,None
C02984,LOT08,72,124.91,3.5394,46.226,98.11,0,None
C02984,LOT08,168,125.45,3.5349,43.84,100,0,None
C02985,LOT09,0,24.97,0.0107,0.059,0,0,None
C02985,LOT09,24,123.37,3.5929,45.421,100,0,None
C02985,LOT09,72,123.72,3.591,42.835,99.28,0,None
C02985,LOT09,168,123.92,3.5616,41.653,100,0,None
C02986,LOT10,0,24.91,0,0.064,0,0,None
C02986,LOT10,24,122.65,3.578,48.72,99.07,0,None
C02986,LOT10,72,123.51,3.5997,46.909,100,0,None
C02986,LOT10,168,123.82,3.6399,46.038,100,0,None
C02987,LOT11,0,24.78,0,0.07,0,0,None
C02987,LOT11,24,124.97,3.6001,44.877,100,0,None
C02987,LOT11,72,124.14,3.6389,43.805,99.74,0,None
C02987,LOT11,168,125.67,3.6215,42.484,99.16,0,None
C02988,LOT12,0,24.81,0.0062,0.043,0,0,None
C02988,LOT12,24,121.99,3.5899,45.276,99.79,0,None
C02988,LOT12,72,124.78,3.5995,47.135,100,0,None
C02988,LOT12,168,123.12,3.6072,45.642,98.01,0,None
C02989,LOT01,0,25.16,0,0.018,0,0,None
C02989,LOT01,24,123.88,3.6302,49.498,100,0,None
C02989,LOT01,72,125.13,3.6317,45.094,99.64,0,None
C02989,LOT01,168,125.06,3.5971,45.918,97.73,0,None
C02990,LOT02,0,25.38,0.0048,0.014,0,0,None
C02990,LOT02,24,125.14,3.628,47.595,100,0,None
C02990,LOT02,72,125.95,3.6158,46.688,100,0,None
C02990,LOT02,168,125.4,3.6202,43.887,97.29,0,None
C02991,LOT03,0,24.92,0.007,0.029,0,0,None
C02991,LOT03,24,126.99,3.6435,48.098,100,0,None
C02991,LOT03,72,125.6,3.6318,45.887,100,0,None
C02991,LOT03,168,125.38,3.6216,46.384,99.04,0,None
C02992,LOT04,0,25.07,0,0.107,0,0,None
C02992,LOT04,24,124.66,3.6046,48.657,100,0,None
C02992,LOT04,72,124.13,3.6254,49.571,100,0,None
C02992,LOT04,168,123.54,3.6019,47.439,100,0,None
C02993,LOT05,0,25.25,0.0138,0.062,0,0,None
C02993,LOT05,24,121.84,3.6188,45.978,99.55,0,None
C02993,LOT05,72,123.11,3.5881,44.935,97.62,0,None
C02993,LOT05,168,122.29,3.5872,44.198,100,0,None
C02994,LOT06,0,25.55,0,0.003,0,0,None
C02994,LOT06,24,123.11,3.6097,45.101,100,0,None
C02994,LOT06,72,123.96,3.5976,45.506,100,0,None
C02994,LOT06,168,125.28,3.5974,41.888,100,0,None
C02995,LOT07,0,24.35,0,0.008,0,0,None
C02995,LOT07,24,124.52,3.6146,49.526,100,0,None
C02995,LOT07,72,125.97,3.6074,47.003,100,0,None
C02995,LOT07,168,125.53,3.5765,45.351,100,0,None
C02996,LOT08,0,23.92,0.0064,0.047,0,0,None
C02996,LOT08,24,123.83,3.5643,45.102,100,0,None
C02996,LOT08,72,124.22,3.5603,44.16,98.87,0,None
C02996,LOT08,168,123.76,3.5911,44.619,99.18,0,None
C02997,LOT09,0,25.42,0.0098,0.009,0,0,None
C02997,LOT09,24,126.3,3.58,47.014,100,0,None
C02997,LOT09,72,124.65,3.5864,44.337,95.33,0,None
C02997,LOT09,168,125.78,3.6047,44.152,100,0,None
C02998,LOT10,0,25.25,0,0.009,0,0,None
C02998,LOT10,24,127.14,3.5925,45.172,99.7,0,None
C02998,LOT10,72,125.58,3.5747,44.383,100,0,None
C02998,LOT10,168,126.58,3.6111,41.903,98.12,0,None
C02999,LOT11,0,25.63,0.005,0.08,0,0,None
C02999,LOT11,24,122.53,3.6163,49.133,100,0,None
C02999,LOT11,72,122.17,3.6036,49.085,98.21,0,None
C02999,LOT11,168,123.94,3.5642,45.059,99.21,0,None
C03000,LOT12,0,24.55,0,0.081,0,0,None
C03000,LOT12,24,126.3,3.5876,48.748,100,0,None
C03000,LOT12,72,126.99,3.604,46.113,98.22,0,None
C03000,LOT12,168,127.76,3.5992,44.019,100,0,None
C03001,LOT01,0,24.39,0.0035,0.006,0,0,None
C03001,LOT01,24,127.15,3.5795,52.585,100,0,None
C03001,LOT01,72,128.13,3.624,49.941,100,0,None
C03001,LOT01,168,127.57,3.6335,49.469,100,0,None
C03002,LOT02,0,24.86,0,0.005,0,0,None
C03002,LOT02,24,122.53,3.5747,50.062,100,0,None
C03002,LOT02,72,122.14,3.5882,48.998,100,0,None
C03002,LOT02,168,123.6,3.6102,47.169,100,0,None
C03003,LOT03,0,24.53,0,0.027,0,0,None
C03003,LOT03,24,126.52,3.621,44.846,100,0,None
C03003,LOT03,72,126.02,3.6233,43.35,99.79,0,None
C03003,LOT03,168,126.78,3.6096,43.181,99.51,0,None
C03004,LOT04,0,25.01,0,0.009,0,0,None
C03004,LOT04,24,123.96,3.5919,47.896,99.42,0,None
C03004,LOT04,72,124.92,3.6234,46.876,99.94,0,None
C03004,LOT04,168,124.21,3.5861,44.584,100,0,None
C03005,LOT05,0,25.61,0,0.073,0,0,None
C03005,LOT05,24,123.11,3.6268,50.394,100,0,None
C03005,LOT05,72,122.62,3.6409,46.611,100,0,None
C03005,LOT05,168,121.69,3.6072,47.293,99.32,0,None
C03006,LOT06,0,24.77,0,0.012,0,0,None
C03006,LOT06,24,124.91,3.5808,47.846,100,0,None
C03006,LOT06,72,124.7,3.5645,46.518,100,0,None
C03006,LOT06,168,125.55,3.5644,44.374,99.91,0,None
C03007,LOT07,0,25.61,0.0101,0.016,0,0,None
C03007,LOT07,24,126.95,3.6314,46.968,100,0,None
C03007,LOT07,72,126.14,3.6416,46.198,100,0,None
C03007,LOT07,168,127.66,3.6087,44.15,100,0,None
C03008,LOT08,0,24.21,0,0.027,0,0,None
C03008,LOT08,24,127.28,3.5912,45.565,99.1,0,None
C03008,LOT08,72,127.21,3.6233,47.999,100,0,None
C03008,LOT08,168,127.25,3.6129,46.454,100,0,None
C03009,LOT09,0,24.32,0.004,0.095,0,0,None
C03009,LOT09,24,125.92,3.6202,46.804,100,0,None
C03009,LOT09,72,124.88,3.5907,47.078,100,0,None
C03009,LOT09,168,125.67,3.6228,46.927,100,0,None
C03010,LOT10,0,25.62,0.0017,0.087,0,0,None
C03010,LOT10,24,127.24,3.6171,41.64,97.03,0,None
C03010,LOT10,72,126.36,3.6201,39.788,95.79,0,None
C03010,LOT10,168,125.9,3.5978,37.791,98,0,None
C03011,LOT11,0,24.98,0,0.054,0,1,Leakage Current Drift
C03011,LOT11,24,125.93,3.5868,52.247,98.76,1,Leakage Current Drift
C03011,LOT11,72,125.36,3.6101,64.75,100,1,Leakage Current Drift
C03011,LOT11,168,125.21,3.6417,96.885,100,1,Leakage Current Drift
C03012,LOT12,0,23.95,0.0076,0.041,0,0,None
C03012,LOT12,24,125.65,3.6392,43.202,99.18,0,None
C03012,LOT12,72,125.6,3.6482,42.873,99.34,0,None
C03012,LOT12,168,125.62,3.6439,40.648,97.53,0,None
C03013,LOT01,0,25.32,0,0.003,0,0,None
C03013,LOT01,24,125.86,3.6309,44.817,99.7,0,None
C03013,LOT01,72,123.89,3.5995,45.867,98.99,0,None
C03013,LOT01,168,125.81,3.6178,42.715,99.31,0,None
C03014,LOT02,0,24.98,0,0.018,0,0,None
C03014,LOT02,24,126.87,3.5622,49.141,100,0,None
C03014,LOT02,72,126.01,3.5884,46.132,100,0,None
C03014,LOT02,168,126.52,3.6018,45.651,99.19,0,None
C03015,LOT03,0,24.41,0,0.015,0,1,Voltage Instability
C03015,LOT03,24,125.67,3.4811,41.734,100,1,Voltage Instability
C03015,LOT03,72,125.19,3.7675,41.816,96.74,1,Voltage Instability
C03015,LOT03,168,125.25,3.5864,40.459,100,1,Voltage Instability
C03016,LOT04,0,24.81,0,0.097,0,0,None
C03016,LOT04,24,124.98,3.5907,51.015,100,0,None
C03016,LOT04,72,123.83,3.5814,49.708,100,0,None
C03016,LOT04,168,124.48,3.5919,46.528,99.93,0,None
C03017,LOT05,0,25.12,0,0.011,0,0,None
C03017,LOT05,24,124.53,3.5814,51.12,100,0,None
C03017,LOT05,72,124.65,3.6002,48.936,100,0,None
C03017,LOT05,168,123.97,3.581,47.257,100,0,None
C03018,LOT06,0,24.91,0,0.013,0,0,None
C03018,LOT06,24,122.94,3.554,46.128,98.95,0,None
C03018,LOT06,72,123.43,3.5609,42.252,96.7,0,None
C03018,LOT06,168,123.52,3.5581,40.685,97.56,0,None
C03019,LOT07,0,24.95,0.0033,0.069,0,0,None
C03019,LOT07,24,127.06,3.5761,47.475,100,0,None
C03019,LOT07,72,126.42,3.5623,46.321,100,0,None
C03019,LOT07,168,125.53,3.545,46.327,100,0,None
C03020,LOT08,0,25.13,0.0068,0.068,0,0,None
C03020,LOT08,24,123.2,3.5837,44.498,99.65,0,None
C03020,LOT08,72,122.72,3.5871,45.65,99.61,0,None
C03020,LOT08,168,124.48,3.5537,42.85,96.52,0,None
C03021,LOT09,0,24.8,0.0066,0.059,0,1,Thermal Runaway
C03021,LOT09,24,125.22,3.5675,48.289,100,1,Thermal Runaway
C03021,LOT09,72,134.88,3.5932,54.297,100,1,Thermal Runaway
C03021,LOT09,168,150.74,3.5937,64.032,100,1,Thermal Runaway
C03022,LOT10,0,25.75,0.0032,0.006,0,0,None
C03022,LOT10,24,125.68,3.5743,46.512,100,0,None
C03022,LOT10,72,125.62,3.5983,44.878,98.02,0,None
C03022,LOT10,168,124.17,3.59,45.274,98.03,0,None
C03023,LOT11,0,25.67,0.0071,0.014,0,1,Sudden Current Spike
C03023,LOT11,24,122.35,3.6172,49.289,100,1,Sudden Current Spike
C03023,LOT11,72,123.35,3.6469,124.133,100,1,Sudden Current Spike
C03023,LOT11,168,124.1,3.6577,47.196,100,1,Sudden Current Spike
C03024,LOT12,0,24.88,0,0.004,0,0,None
C03024,LOT12,24,123.33,3.6159,44.659,98.9,0,None
C03024,LOT12,72,123.57,3.6518,42.873,98.98,0,None
C03024,LOT12,168,122.38,3.6287,44.286,99.62,0,None
C03025,LOT01,0,24.77,0.003,0.029,0,0,None
C03025,LOT01,24,124.03,3.5584,50.098,100,0,None
C03025,LOT01,72,125.11,3.5673,46.978,100,0,None
C03025,LOT01,168,123.11,3.5676,45.678,99.34,0,None
C03026,LOT02,0,24.41,0.002,0.007,0,0,None
C03026,LOT02,24,123.95,3.6232,46.395,99.13,0,None
C03026,LOT02,72,125.27,3.5998,44.903,100,0,None
C03026,LOT02,168,125.6,3.624,43.484,100,0,None
C03027,LOT03,0,25.34,0,0.075,0,0,None
C03027,LOT03,24,125.38,3.5938,43.423,99.8,0,None
C03027,LOT03,72,128.22,3.5741,41.84,99.56,0,None
C03027,LOT03,168,126.26,3.5865,42.854,99.92,0,None
C03028,LOT04,0,24.91,0,0.029,0,0,None
C03028,LOT04,24,125.17,3.6027,47.143,100,0,None
C03028,LOT04,72,126.53,3.605,47.062,100,0,None
C03028,LOT04,168,125.49,3.6085,45.599,100,0,None
C03029,LOT05,0,24.57,0.001,0.023,0,1,Leakage Current Drift
C03029,LOT05,24,126.33,3.5999,54.091,100,1,Leakage Current Drift
C03029,LOT05,72,125.99,3.602,68.632,100,1,Leakage Current Drift
C03029,LOT05,168,125.27,3.5754,97.684,100,1,Leakage Current Drift
C03030,LOT06,0,25.14,0.0031,0.036,0,1,Sudden Current Spike
C03030,LOT06,24,126.47,3.5998,47.591,100,1,Sudden Current Spike
C03030,LOT06,72,125.56,3.5962,130.857,100,1,Sudden Current Spike
C03030,LOT06,168,125.71,3.6136,46.01,98.07,1,Sudden Current Spike
C03031,LOT07,0,24.59,0,0.063,0,1,Sudden Current Spike
C03031,LOT07,24,124.29,3.5744,48.591,100,1,Sudden Current Spike
C03031,LOT07,72,125.01,3.6038,174.394,100,1,Sudden Current Spike
C03031,LOT07,168,125.74,3.5976,45.141,97.65,1,Sudden Current Spike
C03032,LOT08,0,24.37,0.0238,0.059,0,0,None
C03032,LOT08,24,125.83,3.5648,44.598,99.57,0,None
C03032,LOT08,72,124.12,3.5824,44.556,99.26,0,None
C03032,LOT08,168,124.04,3.5734,43.061,96.92,0,None
C03033,LOT09,0,25.31,0.0011,0.004,0,1,Voltage Instability
C03033,LOT09,24,126.26,3.4887,46.972,100,1,Voltage Instability
C03033,LOT09,72,125.39,3.5395,45.425,100,1,Voltage Instability
C03033,LOT09,168,123.36,3.3823,44.613,100,1,Voltage Instability
C03034,LOT10,0,24.81,0,0.08,0,0,None
C03034,LOT10,24,126.09,3.5677,50.674,100,0,None
C03034,LOT10,72,128.31,3.5909,48.081,100,0,None
C03034,LOT10,168,125.12,3.585,46.668,100,0,None
C03035,LOT11,0,25.42,0,0.004,0,0,None
C03035,LOT11,24,126.59,3.573,47.273,100,0,None
C03035,LOT11,72,127.86,3.5556,47.259,100,0,None
C03035,LOT11,168,127.56,3.5645,45.469,99.79,0,None
C03036,LOT12,0,25.02,0,0.03,0,1,Sudden Current Spike
C03036,LOT12,24,125.96,3.5885,46.852,99.08,1,Sudden Current Spike
C03036,LOT12,72,126.53,3.5797,46.033,99.81,1,Sudden Current Spike
C03036,LOT12,168,125.02,3.5965,161.712,100,1,Sudden Current Spike
C03037,LOT01,0,24.93,0.0033,0.059,0,0,None
C03037,LOT01,24,123.98,3.6115,45.276,98.87,0,None
C03037,LOT01,72,121.79,3.6194,42.976,97.91,0,None
C03037,LOT01,168,123.95,3.6272,43.167,97.26,0,None
C03038,LOT02,0,24.76,0,0.039,0,0,None
C03038,LOT02,24,125.12,3.6114,49.623,100,0,None
C03038,LOT02,72,124.8,3.565,51.568,100,0,None
C03038,LOT02,168,125.92,3.5954,47.075,100,0,None
C03039,LOT03,0,24.72,0.0052,0.174,0,1,Sudden Current Spike
C03039,LOT03,24,125.05,3.6094,47.819,99.09,1,Sudden Current Spike
C03039,LOT03,72,124.09,3.6188,184.851,100,1,Sudden Current Spike
C03039,LOT03,168,126.52,3.6774,45.221,99.26,1,Sudden Current Spike
C03040,LOT04,0,24.26,0.0065,0.044,0,0,None
C03040,LOT04,24,124.75,3.6009,47.434,100,0,None
C03040,LOT04,72,124.47,3.6198,49.133,100,0,None
C03040,LOT04,168,125.57,3.6128,43.65,99.41,0,None
C03041,LOT05,0,25.99,0.0021,0.016,0,0,None
C03041,LOT05,24,126.44,3.5841,50.069,100,0,None
C03041,LOT05,72,123.56,3.6094,46.248,99.74,0,None
C03041,LOT05,168,125.88,3.5863,48.248,98.57,0,None
C03042,LOT06,0,25.11,0,0.073,0,0,None
C03042,LOT06,24,127.39,3.5539,45.112,100,0,None
C03042,LOT06,72,125.7,3.5849,44.888,100,0,None
C03042,LOT06,168,126.34,3.5869,43.439,96.93,0,None
C03043,LOT07,0,24.81,0,0.039,0,0,None
C03043,LOT07,24,124.3,3.6186,48.345,100,0,None
C03043,LOT07,72,123.29,3.6092,48.907,100,0,None
C03043,LOT07,168,125.36,3.6361,45.511,97.55,0,None
C03044,LOT08,0,24.93,0.0014,0.02,0,1,Leakage Current Drift
C03044,LOT08,24,124.64,3.6353,49.703,100,1,Leakage Current Drift
C03044,LOT08,72,122.77,3.6164,59.081,100,1,Leakage Current Drift
C03044,LOT08,168,123.36,3.5962,76.378,100,1,Leakage Current Drift
C03045,LOT09,0,25.28,0.0045,0.013,0,0,None
C03045,LOT09,24,123.81,3.5626,49.554,100,0,None
C03045,LOT09,72,125.41,3.582,47.2,100,0,None
C03045,LOT09,168,125.58,3.5675,44.538,98.76,0,None
C03046,LOT10,0,24.97,0,0.017,0,0,None
C03046,LOT10,24,123.37,3.6177,47.008,99.46,0,None
C03046,LOT10,72,123.72,3.6137,44.693,100,0,None
C03046,LOT10,168,123.31,3.6199,45.751,100,0,None
C03047,LOT11,0,25.34,0,0.007,0,0,None
C03047,LOT11,24,125.48,3.6124,46.275,99.32,0,None
C03047,LOT11,72,124.35,3.5871,46.672,99.93,0,None
C03047,LOT11,168,123.44,3.5843,43.692,98.07,0,None
C03048,LOT12,0,25.13,0.0082,0.092,0,0,None
C03048,LOT12,24,123.63,3.5781,49.06,100,0,None
C03048,LOT12,72,124.86,3.5651,47.852,100,0,None
C03048,LOT12,168,123.16,3.5772,46.117,97.94,0,None
C03049,LOT01,0,24.79,0.008,0,0,1,Voltage Instability
C03049,LOT01,24,127.37,3.7679,45.519,100,1,Voltage Instability
C03049,LOT01,72,124.5,3.7123,44.243,100,1,Voltage Instability
C03049,LOT01,168,125.84,3.3211,41.821,100,1,Voltage Instability
C03050,LOT02,0,25.09,0.0081,0.031,0,0,None
C03050,LOT02,24,123.59,3.6167,44.908,97.97,0,None
C03050,LOT02,72,125.17,3.5889,44.808,97.91,0,None
C03050,LOT02,168,124.03,3.5961,42.864,97.7,0,None
C03051,LOT03,0,23.74,0,0.029,0,0,None
C03051,LOT03,24,124.61,3.5999,44.453,99.15,0,None
C03051,LOT03,72,125.4,3.6116,41.485,96.28,0,None
C03051,LOT03,168,125.94,3.6072,43.018,98.2,0,None
C03052,LOT04,0,24.41,0.0091,0.063,0,0,None
C03052,LOT04,24,125.68,3.6008,44.05,99.01,0,None
C03052,LOT04,72,124.71,3.5839,41.855,94.03,0,None
C03052,LOT04,168,126.32,3.6096,40.381,99.91,0,None
C03053,LOT05,0,24.93,0.002,0.026,0,0,None
C03053,LOT05,24,124.35,3.6194,48.254,100,0,None
C03053,LOT05,72,124.79,3.6093,47.737,100,0,None
C03053,LOT05,168,124.3,3.5924,48.114,100,0,None
C03054,LOT06,0,25.27,0.011,0.053,0,0,None
C03054,LOT06,24,123.76,3.5884,46.798,100,0,None
C03054,LOT06,72,122.93,3.6455,46.202,97.73,0,None
C03054,LOT06,168,124.21,3.6454,42.493,99.87,0,None
C03055,LOT07,0,25.43,0.0116,0.051,0,0,None
C03055,LOT07,24,123.65,3.5642,46.71,100,0,None
C03055,LOT07,72,125.56,3.6219,42.6,98.99,0,None
C03055,LOT07,168,124.05,3.6045,40.642,95.6,0,None
C03056,LOT08,0,24.77,0,0.043,0,0,None
C03056,LOT08,24,122.79,3.6038,46.289,100,0,None
C03056,LOT08,72,122.65,3.5921,44.395,97.72,0,None
C03056,LOT08,168,123.69,3.5818,43.61,98.23,0,None
C03057,LOT09,0,24.81,0,0.046,0,0,None
C03057,LOT09,24,123.94,3.5825,44.428,99.32,0,None
C03057,LOT09,72,124.37,3.6112,44.163,97.85,0,None
C03057,LOT09,168,123.98,3.5938,43.243,97.68,0,None
C03058,LOT10,0,24.82,0.0024,0.009,0,0,None
C03058,LOT10,24,122.48,3.588,48.012,100,0,None
C03058,LOT10,72,125.3,3.6145,48.195,100,0,None
C03058,LOT10,168,123.6,3.6147,45.203,100,0,None
C03059,LOT11,0,24.83,0,0.073,0,0,None
C03059,LOT11,24,124.12,3.6321,46.439,100,0,None
C03059,LOT11,72,125,3.6021,45.995,100,0,None
C03059,LOT11,168,125.09,3.636,44.672,100,0,None
C03060,LOT12,0,24.82,0,0.003,0,0,None
C03060,LOT12,24,123.93,3.6371,48.101,100,0,None
C03060,LOT12,72,122.55,3.5801,47.876,100,0,None
C03060,LOT12,168,123.94,3.5927,45.931,97.54,0,None
C03061,LOT01,0,25.42,0,0.09,0,1,Leakage Current Drift
C03061,LOT01,24,125.62,3.603,53.59,100,1,Leakage Current Drift
C03061,LOT01,72,123.68,3.5871,63.975,100,1,Leakage Current Drift
C03061,LOT01,168,125.07,3.6015,83.256,100,1,Leakage Current Drift
C03062,LOT02,0,25.04,0.0134,0.032,0,0,None
C03062,LOT02,24,124.28,3.5714,45.788,100,0,None
C03062,LOT02,72,125.57,3.5956,46.13,99.35,0,None
C03062,LOT02,168,124.85,3.5781,44.193,100,0,None
C03063,LOT03,0,24.93,0.0081,0.073,0,0,None
C03063,LOT03,24,125.27,3.6199,48.249,100,0,None
C03063,LOT03,72,125.71,3.5831,47.238,100,0,None
C03063,LOT03,168,125.05,3.5903,46.284,100,0,None
C03064,LOT04,0,24.57,0,0.034,0,0,None
C03064,LOT04,24,125.1,3.6001,45.378,99.63,0,None
C03064,LOT04,72,126.21,3.6055,43.876,98.23,0,None
C03064,LOT04,168,126.04,3.582,42.196,97.41,0,None
C03065,LOT05,0,24.82,0.0186,0.013,0,0,None
C03065,LOT05,24,125.41,3.597,46.571,100,0,None
C03065,LOT05,72,123.19,3.6186,45.7,100,0,None
C03065,LOT05,168,126.29,3.5999,41.791,96.99,0,None
C03066,LOT06,0,25.77,0,0.052,0,0,None
C03066,LOT06,24,125.77,3.6037,45.115,100,0,None
C03066,LOT06,72,124.48,3.6505,45.046,98.19,0,None
C03066,LOT06,168,125.38,3.6407,42.43,97.75,0,None
C03067,LOT07,0,23.9,0.0072,0.02,0,0,None
C03067,LOT07,24,123.16,3.6217,47.536,100,0,None
C03067,LOT07,72,124.1,3.6347,45.533,100,0,None
C03067,LOT07,168,123.41,3.649,43.721,97.61,0,None
C03068,LOT08,0,25.76,0.0086,0.021,0,0,None
C03068,LOT08,24,123.58,3.6138,44.146,99.91,0,None
C03068,LOT08,72,124.81,3.6029,45.102,100,0,None
C03068,LOT08,168,124.97,3.638,43.74,99.57,0,None
C03069,LOT09,0,24.7,0.0101,0.052,0,0,None
C03069,LOT09,24,125.45,3.5826,47.222,100,0,None
C03069,LOT09,72,127.63,3.5932,44.056,100,0,None
C03069,LOT09,168,125.86,3.6111,42.49,99.26,0,None
C03070,LOT10,0,24.56,0,0.109,0,0,None
C03070,LOT10,24,124.54,3.5617,51.507,100,0,None
C03070,LOT10,72,123.79,3.5617,51.749,100,0,None
C03070,LOT10,168,125.46,3.5613,47.137,100,0,None
C03071,LOT11,0,25.61,0.01,0.042,0,0,None
C03071,LOT11,24,126.12,3.5564,47.89,100,0,None
C03071,LOT11,72,126.47,3.5791,46.349,99.65,0,None
C03071,LOT11,168,126.77,3.5741,46.981,100,0,None
C03072,LOT12,0,24.68,0.0015,0.005,0,0,None
C03072,LOT12,24,125.69,3.5925,47.711,100,0,None
C03072,LOT12,72,126.32,3.6001,44.959,100,0,None
C03072,LOT12,168,125.87,3.5743,43.099,100,0,None
C03073,LOT01,0,25.11,0,0.011,0,0,None
C03073,LOT01,24,125.76,3.592,45.34,100,0,None
C03073,LOT01,72,127.2,3.6194,47.641,100,0,None
C03073,LOT01,168,125.74,3.5869,44.107,99.24,0,None
C03074,LOT02,0,25.16,0,0.034,0,0,None
C03074,LOT02,24,124.65,3.5869,48.52,100,0,None
C03074,LOT02,72,123.58,3.6067,44.894,97.98,0,None
C03074,LOT02,168,124.27,3.596,44.991,100,0,None
C03075,LOT03,0,24.86,0.0037,0.059,0,0,None
C03075,LOT03,24,127.64,3.5707,46.703,100,0,None
C03075,LOT03,72,127.72,3.5807,45.534,100,0,None
C03075,LOT03,168,127.45,3.5735,42.646,100,0,None
C03076,LOT04,0,24.93,0.0063,0.001,0,0,None
C03076,LOT04,24,127.37,3.5586,49.518,100,0,None
C03076,LOT04,72,126.44,3.5692,46.257,100,0,None
C03076,LOT04,168,128.37,3.5633,44.283,99.7,0,None
C03077,LOT05,0,24.68,0.0063,0.081,0,0,None
C03077,LOT05,24,125.67,3.6027,49.234,100,0,None
C03077,LOT05,72,126.49,3.591,47.216,100,0,None
C03077,LOT05,168,124.63,3.5889,46.206,100,0,None
C03078,LOT06,0,24.08,0.011,0.042,0,0,None
C03078,LOT06,24,125.86,3.6111,44.902,100,0,None
C03078,LOT06,72,127.14,3.6099,45.096,99.1,0,None
C03078,LOT06,168,125.7,3.6183,43.905,99.14,0,None
C03079,LOT07,0,25.07,0,0.044,0,0,None
C03079,LOT07,24,126.64,3.5898,46.43,98.15,0,None
C03079,LOT07,72,126.24,3.591,43.994,97.93,0,None
C03079,LOT07,168,125.98,3.5787,40.534,95.86,0,None
C03080,LOT08,0,25,0.0078,0.019,0,0,None
C03080,LOT08,24,123.3,3.6027,44.928,99.53,0,None
C03080,LOT08,72,123.65,3.569,42.914,96.94,0,None
C03080,LOT08,168,124.38,3.5947,41.303,98.57,0,None
C03081,LOT09,0,24.64,0.0146,0.007,0,0,None
C03081,LOT09,24,122.46,3.5963,44.219,95.64,0,None
C03081,LOT09,72,123.8,3.604,41.74,97.38,0,None
C03081,LOT09,168,124.33,3.6091,39.365,96.78,0,None
C03082,LOT10,0,24.35,0.0072,0.089,0,1,Leakage Current Drift
C03082,LOT10,24,126.74,3.6105,53.827,100,1,Leakage Current Drift
C03082,LOT10,72,127.69,3.6264,70.239,100,1,Leakage Current Drift
C03082,LOT10,168,126,3.6146,96.198,100,1,Leakage Current Drift
C03083,LOT11,0,25.11,0.0077,0.025,0,0,None
C03083,LOT11,24,123.79,3.5943,47.462,99.83,0,None
C03083,LOT11,72,125.47,3.609,46.146,100,0,None
C03083,LOT11,168,126.21,3.6096,43.583,100,0,None
C03084,LOT12,0,25.01,0.0013,0.031,0,1,Sudden Current Spike
C03084,LOT12,24,126.61,3.5557,43.487,100,1,Sudden Current Spike
C03084,LOT12,72,126.49,3.5544,42.526,100,1,Sudden Current Spike
C03084,LOT12,168,125.04,3.5495,123.744,100,1,Sudden Current Spike
C03085,LOT01,0,25.09,0.0044,0.018,0,0,None
C03085,LOT01,24,125.24,3.5846,49.047,100,0,None
C03085,LOT01,72,124.32,3.5603,49.049,99.24,0,None
C03085,LOT01,168,124.46,3.596,47.052,100,0,None
C03086,LOT02,0,25.28,0,0.012,0,1,Thermal Runaway
C03086,LOT02,24,126.86,3.62,49.776,100,1,Thermal Runaway
C03086,LOT02,72,134.93,3.6187,54,100,1,Thermal Runaway
